@Begin
@Name of CHI:          Yiu Chun-li
*SIS:   <"Kitty" ©j©j> [/] "Kitty" ©j©j ¤­ ¤ë ¥Í¤é.
%mor:   nnpp nn nnpp nn q cl vi.
%exp:   The child's sister speaks to the cassette recorder.
*INV:   ±o &la3.
%mor:   ctc sfp.
*CHI:   ¦P®I §Ú &a3.
%mor:   conj nnpr sfp.
*INV:   &li4&li2 ¦Û¤v Á¿ &lo1.
%mor:   nnpp rfl vt sfp.
*CHI:   &e6: +/.
%mor:   ex.
*SIS:   §A µ¥µ¥ ¥ı, §Ú Á¿ ¦Û¤v ­Ó ¦W ¥ı.
%mor:   nnpr vt advf nnpr vt rfl cl nn advf.
*SIS:   "Sally-Yiu", «À¬z²ï, ¤Q¤@ ¤ë ¤Ü¥| ¥Í¤é.
%mor:   nnpp nnpp q cl q cl vi.
*CHI:   ¦P®I §Ú &a3.
%mor:   conj nnpr sfp.
*SIS:   Ú» úï ­ô­ô ´X ¦h ¤ë ¥Í¤é ¥ı.
%mor:   vt prt nn wh adj cl vi advf.
%exp:   The child's sister goes to her brother.
*SIS:   ­ô­ô §A ´X ¦h ¤ë ¥Í¤é &a3 ?
%mor:   nn nnpr wh adj cl vi sfp.
%com:   The child's birthdate is 14 June 1989.
*CHI:   ¤­, §Ú ¤­ ¤ë ¥Í¤é &a3.
%mor:   q nnpr q cl vi sfp.
*INV:   §A ¤» ¤ë &a3, ­ø «Y «§ ?
%mor:   nnpr q cl sfp neg vf sfp.
*CHI:   §Ú ¤» ¤ë ¥Í¤é.
%mor:   nnpr q cl vi.
*INV:   &m3.
%mor:   ex.
*INV:   ©O ¬[ ¨® Ãä ­Ó  &ga3 ?
%mor:   det cl nn wh cl sfp.
*INV:   ª¨ª¨ &ga4 ?
%mor:   nn sfp.
*SIS:   ­ø¸Ó ­É ­É.
%mor:   ex vt vt.
*CHI:   ª¨ª¨ &lo1.
%mor:   nn sfp.
*SIS:   §Ú ª¨ª¨ &ga3.
%mor:   nnpr nn sfp.
*INV:   ¦Ó®a ¥ò ¦³ ÉN ü¶ &a3 ?
%mor:   advs advf vf neg vt sfp.
*SIS:   ÉN &ga3 &la3, &e3, §Ú ª¨ª¨ ¶R ÷ ·s ï.
%mor:   neg sfp sfp ex nnpr nn vt asp adj sfp.
*CHI:   <§Ú> [/] §Ú ª¨ª¨ ©O &e6 ¶R ÷ &e6 ¨® &la3 &la3.
%mor:   nnpr nnpr nn sfp ex vt asp ex nn sfp sfp.
*SIS:   &e6.
%mor:   ex.
*INV:   «Y &a4 ?
%mor:   vf sfp.
*INV:   «§ ¦â &ga3 ?
%mor:   wh nn sfp.
*SIS:   <«À¬z¦W> [=! speaks at the recorder].
%mor:   nnpp.
*CHI:   «x, «x, §Ú ©O ±i ¬Û &a3 xxx.
%mor:   ex ex nnpr det cl nn sfp.
*SIS:   "Kitty" ©j©j, «À¬z§Q, "Happy-Birthday" ¥Í¤é ¨Ó ¤F.
%mor:   nnpp nn nnpp ex vi dir asp.
*INV:   ¦hÁÂ.
%mor:   ex.
*CHI:   ¨ì §Ú &la3.
%mor:   vt nnpr sfp.
*SIS:   §A ¹L ÷ ¥¼ &ga3 ¥Í¤é ?
%mor:   nnpr vt asp neg sfp vi.
*INV:   ¦Ó®a ´X ¦h ¤ë &a1 ?
%mor:   advs wh adj cl sfp.
*INV:   ¦Ó®a ¤K ¤ë &lu3 &wo3, ¹L ÷ ¥¼ &a1 ?
%mor:   advs q cl sfp sfp vt asp neg sfp.
*SIS:   ¥¼.
%mor:   neg.
*CHI:   <§Ú> [/] §Ú ¤» ¤ë ¥Í¤é.
%mor:   nnpr nnpr q cl vi.
*INV:   &m3.
%mor:   ex.
*SIS:   ©O ±i ©O «Y &e6 §Ú ­Ó ªB¤Í ¦P §Ú ¬M, Ê\ ­Ó ¶ı«} ¦P §Ú ¬M ï.
%mor:   det cl sfp vf ex nnpr cl nn prep nnpr vt nnpr cl nn prep nnpr vt sfp.
*INV:   &m3, «Y &a4 ?
%mor:   ex vf sfp.
*CHI:   ©O «× ¦n ¦ü &li4&li1 ±ø ¸È Ëİ¼Ë &a3.
%mor:   det cl advi vt nnpp cl nn advs sfp.
*INV:   «Y «§ ?
%mor:   vf sfp.
*INV:   <Ú» úï> [>].
%mor:   vt prt.
*CHI:   <¦n ¦ü> &li4&li1 &e3 [<] +...
%mor:   advi vt nnpp ex.
*CHI:   ¦n ¦ü &li4&li1 Ëİ¼Ë.
%mor:   advi vt nnpp advs.
*INV:   ¦n ¦ü §A ±ø ¸È Ëİ¼Ë &a4 ?
%mor:   advi vt nnpr cl nn advs sfp.
*CHI:   «Y &jo3 ¦P®I # ¥ó ­m &a3 §Ú.
%mor:   vf sfp conj cl nn sfp nnpr.
*INV:   ¥ó ­m ¤S «Y Ëİ &a4.
%mor:   cl nn advf vf advs sfp.
*CHI:   «Y &jo3.
%mor:   vf sfp.
*SIS:   ¥ò ¦³ ©O ¥» <¥¼ Ú»> [>].
%mor:   advf vf det cl neg vt.
*CHI:   <¦P®I> "Hello" [<] +...
%mor:   conj nnpp.
*CHI:   ¦P®I &e3 &e3 # "Hello-Kitty" õ ø &lo1.
%mor:   conj ex ex nnpp det cl sfp.
*CHI:   <&a1> [>].
%mor:   ex.
*SIS:   <&je2> [<], §A Ú» úï.
%mor:   ex nnpr vt prt.
*INV:   ¼M, ¥Í¤é·| &a4 ?
%mor:   ex nn sfp.
*SIS:   «Y &a3.
%mor:   vf sfp.
*INV:   Ãä ­Ó ¥Í¤é &a3 ?
%mor:   wh cl vi sfp.
*SIS:   Ê\ &lo1, §Ú ªB¤Í ¥Í¤é.
%mor:   nnpr sfp nnpr nn vi.
*INV:   Ëİ Ãä ­Ó «Y §A &a3 ?
%mor:   advs wh cl vf nnpr sfp.
*INV:   ¹jÂ÷ õ ­Ó &a4 ?
%mor:   nnloc det cl sfp.
*SIS:   ©O ­Ó «Y §Ú &lo1.
%mor:   det cl vf nnpr sfp.
*INV:   ©O ­Ó ¦³ ÉN ¥÷ &a3 ?
%mor:   det cl vf neg nn sfp.
*INV:   ©O ­Ó ²ï²ï &la1, <Ëİ ©O ­Ó «Y §A> [>].
%mor:   det cl nnpp sfp advs det cl vf nnpr.
*SIS:   <©O ­Ó ¬z§Q> [<].
%mor:   det cl nnpp.
*INV:   ¬z§Q, ©O ­Ó «Y §A ‘Á &ga4 ?
%mor:   nnpp det cl vf nnpr sfp sfp.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*INV:   0 [=! giggles].
*INV:   °µ ÉA ­ø ±æ ¦í ÃèÀY &a3 ?
%mor:   vt wh neg vt asp nn sfp.
*SIS:   Ê\ ±æ ¦í Ê\ &a3, Áé·N Ê\ ## ¥i¯à.
%mor:   nnpr vt asp nnpr sfp vt nnpr aux.
*CHI:   ¥i¯à §Ú Áé·N Ê\ &a1 &ma3.
%mor:   aux nnpr vt nnpr sfp sfp.
*INV:   «u–ï, Ú» úï ´X ±o·N Ú» ©O «×.
%mor:   ex vt prt advi adj vt det cl.
*SIS:   ¦n ±o·N, ¦n ±o·N &a3.
%mor:   advi adj advi adj sfp.
*INV:   ø ­m ´X ±o·N &a3, «Y «} &a3 ?
%mor:   cl nn advi adj sfp vf neg sfp.
*SIS:   «Y &ja3.
%mor:   vf sfp.
*SIS:   <¤T> [//] ¨â ­Ó ³£ «Y ¦P ¤@¼Ë &o3 ¨ş ?
%mor:   q q cl advf vf vt adj ex sfp.
*INV:   ª¯ &lo1, «Y &lo1.
%mor:   nn sfp vf sfp.
*CHI:   ©O «× &a3.
%mor:   det cl sfp.
*SIS:   ¦n ±o·N &a3.
%mor:   advi adj sfp.
*CHI:   ©O «× &a3.
%mor:   det cl sfp.
*INV:   ©O «× °µ ÉAÏ ®A ?
%mor:   det cl vt wh sfp.
*SIS:   ­ø ¦n Ú» ©O ­Ó.
%mor:   neg adj vt det cl.
*CHI:   §Ú, §Ú ­n Ú» &a3.
%mor:   nnpr nnpr vt vt sfp.
*SIS:   ©O «× ¤j³° õ ­Ó «§ +/.
%mor:   det cl nnpp det cl wh.
*INV:   ­Ú §Ú’] +...
%mor:   vd nnpr.
*INV:   §Ú’] ¦A Ú» ¦h ¦¸ &a1.
%mor:   nnpr advf vt adj cl sfp.
*SIS:   &tse2, §Ú ³Ì Áé·N Ú».
%mor:   ex nnpr advi vt vt.
*INV:   §Ú’] ¤@»ô Ú», §Ú’] ¤@»ô Ú».
%mor:   nnpr advs vt nnpr advs vt.
*SIS:   Ú» ©O ­Ó &a1.
%mor:   vt det cl sfp.
*INV:   ·f ­¸¾÷ &a3, «Y «} &a3 ?
%mor:   vt nn sfp vf neg sfp.
*CHI:   «Y &a3, §Ú ·Q, §Ú ·Q ·f ­¸ &e6 ·f ­¸¾÷ &a3.
%mor:   vf sfp nnpr vt nnpr vt vt nn ex vt nn sfp.
*INV:   <§A ¦³ ÉN ·f ¹L> &a3 [>] ?
%mor:   nnpr vf neg vt asp sfp.
*SIS:   <&la4, §A Ú» úï> [<].
%mor:   ex nnpr vt prt.
*SIS:   <³Ş> [>].
%mor:   ex.
*CHI:   <&a3>, ÉN &o3 [<].
%mor:   ex neg ex.
*SIS:   §A Ú» úï ¥ı &la1.
%mor:   nnpr vt prt advf sfp.
*INV:   «Y &wo3.
%mor:   vf sfp.
*SIS:   ©O «× ¤Ï #¤æ«° &a3.
%mor:   det cl nnpp sfp.
*INV:   ©O ­Ó Ãä ­Ó ‘Á &ga3 ©O ¨â ­Ó ?
%mor:   det cl wh cl sfp sfp det q cl.
*INV:   0 [=! giggles].
*INV:   ©O ­Ó «Y +/.
%mor:   det cl vf.
*CHI:   «Y &li4&li2 &lo1.
%mor:   vf nnpp sfp.
*INV:   ÉN ÀY¾v &ge2 ?
%mor:   neg nn sfp.
*CHI:   <«Y &a3> [>].
%mor:   vf sfp.
*SIS:   <«Y &ja3> [<].
%mor:   vf sfp.
*SIS:   Ê\ ## ¦n Åå &a3.
%mor:   nnpr advi adj sfp.
*INV:   ÂI¸Ñ &a3 ?
%mor:   wh sfp.
*SIS:   ¤W ¦¸ ©O §Ú ©ñ¾Ç &a1 &ma3.
%mor:   det cl sfp nnpr vi sfp sfp.
*SIS:   ¥H«e §Ú ©ñ¾Ç &a1 &ma3.
%mor:   advs nnpr vi sfp sfp.
*SIS:   ¨£ ¨ì ¬z§Q ­Ó ÀY¾v, &e6 ÉN ®Í ÀY¾v ï, ¦n Åå &a3 Ëİ¼Ë.
%mor:   vt ctc nnpp cl nn ex neg prt nn sfp advi adj sfp advs.
*INV:   ©O ­Ó Ãä ­Ó ‘Á &ga3 ?
%mor:   det cl wh cl sfp sfp.
*SIS:   <§Ú> [/] §Ú ­ø ´± ©ì ¨È¬z§Q.
%mor:   nnpr nnpr neg aux vt nnpp.
*CHI:   ©O, ©O +/.
%mor:   det det.
*SIS:   ³Ş, §A Ú» úï, ¦n ±o·N &a3.
%mor:   ex nnpr vt prt advi adj sfp.
*SIS:   ©O ­Ó ¶ı«} ‘Á ï.
%mor:   det cl nn sfp sfp.
*INV:   ¯º ±o ´X ¶}¤ß §A Ú» ¨È¬z§Q.
%mor:   vi ctc advi adj nnpr vt nnpp.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*CHI:   ¦n ¦ü ±i Ëİ¼Ë.
%mor:   advi vt cl advs.
*INV:   ¦ı«Y ÉN ÀY¾v &ge2, Ëİ ±o·N &ge2.
%mor:   advs neg nn sfp advi adj sfp.
*SIS:   «Y &a3, ¤@ ¥X¥@ ´N ÉN # ÀY¾v &ga3 &la3.
%mor:   vf sfp q vi advf neg nn sfp sfp.
*INV:   «Y &o4 ?
%mor:   vf ex.
*CHI:   ±ğ «Y ¯º &la1 !
%mor:   advf vf vi sfp.
*SIS:   §A ²Ä¤é ±a ø ¬Û ‘Á ­Ú §Ú Ú» úï, &e6 §A ¥H«e õ ø.
%mor:   nnpr advs vt cl nn dir prep nnpr vt prt ex nnpr advs det cl.
*CHI:   «x - ?
%mor:   ex.
*INV:   &m4.
%mor:   ex.
*SIS:   ¦³ ÉN ÀY¾v &a1 ?
%mor:   vf neg nn sfp.
*INV:   ±ğ «Y ¦³ &la1.
%mor:   advf vf vf sfp.
*CHI:   «x - ?
%mor:   ex.
*SIS:   ÉN &gu3 &wo3, ¤@ ·³ ´N ÉN ÀY¾v.
%mor:   neg sfp sfp q cl advf neg nn.
*CHI:   ¦n Åå &a3 ©O «× "Uncle".
%mor:   advi adj sfp det cl nn.
*SIS:   ©O ­Ó ¨È"Dick" ‘Á &ga3, ö µá«ß»« ¦í &ga3.
%mor:   det cl nnpp sfp sfp prep nnpp vi sfp.
*CHI:   ¦n Åå &a3.
%mor:   advi adj sfp.
*INV:   §A ÂI¸Ñ Åå ¤H’] ®A ?
%mor:   nnpr wh vt nnpr sfp.
*INV:   Ê\ ©ê ¦í §A &wo3.
%mor:   nnpr vt asp nnpr sfp.
*CHI:   ¦n Åå &a3.
%mor:   advi adj sfp.
%com:   The child shivers.
*INV:   ÂI¸Ñ Ëİ Åå ®A ?
%mor:   wh advi adj sfp.
*CHI:   ­ø ·Q ¥h &a3.
%mor:   neg vt vt sfp.
*INV:   ÂI¼Ë ­ø ·Q ¥h ®A ?
%mor:   wh neg vt vt sfp.
*CHI:   §A Ú» úï, Ú» úï ©O ±i ¬Û ¥ı &la1.
%mor:   nnpr vt prt vt prt det cl nn advf sfp.
*INV:   ­¸¾÷ &a3.
%mor:   nn sfp.
*CHI:   ­ø «Y ¬Û ‘Á «§ ?
%mor:   neg vf nn sfp sfp.
*INV:   ­ø «Y, "postcard".
%mor:   neg vf nn.
*SIS:   &la4, §A Ú» úï §Ú ¦P ¶ı«} ¤@¼Ë &a3 ¥ó ­m.
%mor:   ex nnpr vt prt nnpr vt nn adj sfp cl nn.
*INV:   «Y &lu1.
%mor:   vf sfp.
*SIS:   ¦Ó®a # &e6 §Ú ÉN ±o µÛ &la3, ­Ú ÷ ¬z§Q µÛ.
%mor:   advs ex nnpr neg ctc vt sfp vd asp nnpp vt.
*SIS:   ©O ­Ó ·İ·İ &a3, ©O ­Ó ±C±C &a3, ©O ­Ó &a3&jau3.
%mor:   det cl nn sfp det cl nn sfp det cl nnpp.
*CHI:   ©O ­Ó +/.
%mor:   det cl.
*SIS:   &a3&jau3 §Y«Y ­ø ·R õ ø ¿} &a3.
%mor:   nnpp vf neg vt det cl nn sfp.
*CHI:   ©O ­Ó.
%mor:   det cl.
*INV:   ¼M, ¦³ Ï­¹ &a3, §Ö ø Ú» úï &lo3.
%mor:   ex vf nn sfp adj com vt prt sfp.
*CHI:   ¦n &a3.
%mor:   adj sfp.
*SIS:   ¶ı«} ªğ ÷ ‘Á &a3.
%mor:   nn dir asp dir sfp.
*INV:   «Y &a4 ?
%mor:   vf sfp.
*SIS:   ¦n Åå ¦n Åå ¦n Åå ¦n +...
%mor:   advi adj advi adj advi adj advi.
*SIS:   xxx.
*SIS:   «u–ï.
%mor:   ex.
*INV:   «u, Ú» úï, Åå ­ø Åå &a3 ?
%mor:   ex vt prt adj neg adj sfp.
*SIS:   Å¥ ©O ø "insects" &a3.
%mor:   vt det cl nn sfp.
*INV:   ´X Åå &a3 Ú» úï ©O ­Ó.
%mor:   advi adj sfp vt prt det cl.
*SIS:   Å¥ ©O ø "in" +...
%mor:   vt det cl nn.
*CHI:   ­ô­ô ¤S ­ø Åå.
%mor:   nn advf neg adj.
*INV:   ­ø¸Ó ®Í.
%mor:   vt prt.
*SIS:   ­ø¸Ó ®Í.
%mor:   vt prt.
*SIS:   §A Ú» úï, "two little insects".
%mor:   nnpr vt prt q adj nn.
*SIS:   «u–ï, §A Ú» úï.
%mor:   ex nnpr vt prt.
*INV:   «u–ï.
%mor:   ex.
*SIS:   §¨ ¦í ¹ï ©ì¾c.
%mor:   vt asp cl nn.
*INV:   §A °£ ÷ ¹ï ¾c ¥ı &la1, §A ­ø «Y Ëİ¼Ë §¤, §A °£.
%mor:   nnpr vt asp cl nn advf sfp nnpr neg vf advs vi nnpr vt.
*SIS:   ­ø «Y &a3 &ma5, Ëİ ¼ö.
%mor:   neg vf sfp sfp advi adj.
*SIS:   xxx &a1 &ma3, Ú» úï.
%mor:   sfp sfp vt prt.
*INV:   ¼M, ´X è° ±ø ¸È, «Y «} &a3 ?
%mor:   ex advi adj cl nn vf neg sfp.
*SIS:   «Y &a3, §Ú ·Q µÛ &a3.
%mor:   vf sfp nnpr vt vt sfp.
*INV:   «À¤Ó.
%mor:   nnpp.
%exp:   The child's mother returns home.
*CHI:   «À¤Ó, «À¤Ó.
%mor:   nnpp nnpp.
*INV:   0 [=! giggles].
*INV:   §A ¤S ¥s «À¤Ó ï «§ ?
%mor:   nnpr advf vt nnpp sfp sfp.
*MOT:   Ê\ «Y Ëİ &ga3 &la3, ø ²Ó¸ô.
%mor:   nnpr vf advs sfp sfp cl nn.
*INV:   «Y «} ¦n è° &a3 ±ø ¸È ?
%mor:   vf neg advi adj sfp cl nn.
*CHI:   «Y &a3.
%mor:   vf sfp.
*SIS:   ³Ş, Ú» ©O +...
%mor:   ex vt det.
*CHI:   °à°à ÉN ±ø ¸È &ga3 °à°à.
%mor:   nn neg cl nn sfp nn.
*INV:   Ãä ­Ó °à°à &a3 ?
%mor:   wh cl nn sfp.
*INV:   Ëİ ¦h °à°à.
%mor:   advi adj nn.
*CHI:   õ ­Ó °à°à ÉN ±ø ¸È.
%mor:   det cl nn neg cl nn.
*SIS:   §A Ú» úï §Ú ´X ²Ó ­Ó.
%mor:   nnpr vt prt nnpr advi adj cl.
*INV:   §A ±ğ «Y ²Ó ­Ó &la1 õ ®É, ¦Ó®a ³£ ¦n ²Ó ­Ó.
%mor:   nnpr advf vf adj cl sfp det cl advs advf advi adj cl.
*SIS:   §A ¦Ó®a <³£ ¦n ²Ó ­Ó> [>].
%mor:   nnpr advs advf advi adj cl.
*INV:   <§A ¨« ¥h Ãä> [<] ?
%mor:   nnpr vi dir wh.
*CHI:   °µ ÉA &e6 §A ©O «× ©O &e6 ­n ¿ı &a3 ?
%mor:   vt wh ex nnpr det cl sfp ex vt vt sfp.
*CHI:   <õ> [>] +/.
%mor:   det.
*INV:   <°µ> ºò ÉA &a3 [<] ?
%mor:   vt asp wh sfp.
*CHI:   õ ­Ó &e3 Ãa ÷ «§ ?
%mor:   det cl ex verg asp sfp.
*INV:   Ãä ­Ó Ãa ÷ &a3 ?
%mor:   wh cl verg asp sfp.
*SIS:   <¬z§Q Á¿ Ï ¦n «¢«¢> [=! speaks to the recorder].
%mor:   nnpp vt nn advi ex.
*CHI:   &li4&li1 ¥Í¤é.
%mor:   nnpp vi.
*SIS:   Ú» ®I ¥ı.
%mor:   vt prt advf.
*CHI:   <&li4&li1 ¥Í¤é, ¶} ¥Í¤é·|> [=! speaks to the recorder].
%mor:   nnpp vi vt nn.
*CHI:   §Ú ¶} ¥Í¤é·| &a3.
%mor:   nnpr vt nn sfp.
*INV:   «Y &a4 ?
%mor:   vf sfp.
*INV:   Ãä«× ¶} &a3 ?
%mor:   wh vt sfp.
*CHI:   §Ú ö &e6 # ö  -: õ «×.
%mor:   nnpr vf ex vf det cl.
*CHI:   §Ú, §Ú ÉN õ &e6 õ ­Ó ±i ¬Û &a3.
%mor:   nnpr nnpr neg det ex det cl cl nn sfp.
*INV:   ¦³ ÉN §A &a3 ©O «× ?
%mor:   vf neg nnpr sfp det cl.
*SIS:   Ú» úï, Á¿ ®I ø Ï ¥ı, «u–ï.
%mor:   vt prt vt prt cl nn advf ex.
*CHI:   ©O «× ¯² ³æ¨® &a3.
%mor:   det cl vt nn sfp.
*SIS:   ¬z§Q ¦P "Kitty" ©j©j # Á¿ Ï ¦P®I ¯º ¯º ¤f.
%mor:   nnpp prep nnpp nn vt nn conj vi vi nn.
*INV:   0 [=! giggles].
*CHI:   ©O «× «Y ª¨ª¨ &e3 ¨® ‘Á &ga3.
%mor:   det cl vf nn ex nn sfp sfp.
*INV:   Ãä«× ¦³ ¨® ®A ?
%mor:   wh vf nn sfp.
*INV:   «Y «}<¨®> [//] °±¨®³õ &a3 ?
%mor:   vf neg nn nnloc sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*MOT:   ·R ­ø ·R ¤ô &a3 ?
%mor:   vt neg vt nn sfp.
*INV:   &ei3, ¦³ &ga3 &la3, ÀY¥ı ¶¼ ÷ &ga3 &la3.
%mor:   ex vf sfp sfp advs vt asp sfp sfp.
*MOT:   &li4&li2, &bat1 ÷ ¸¨ ‘Á ¥ı &a3 úï, ­Ë ÷ xxx.
%mor:   nnpp vt asp dir dir advf sfp sfp vt asp.
%exp:   The child's mother gives the child some water to drink.
*CHI:   ¨®³õ &a3.
%mor:   nn sfp.
*INV:   ©O «× ª¨ª¨ °±¨®³õ.
%mor:   det cl nn nnloc.
*CHI:   ¶ı«} ¤S ¥h µó &a3.
%mor:   nn advf dir nnloc sfp.
*INV:   ¨« ÷ &la4 ?
%mor:   vi asp sfp.
*CHI:   0.
*CHI:   xxx.
*INV:   &o3, ¦n &la1.
%mor:   ex adj sfp.
*SIS:   &m3:, Á¿ ÉAÏ ©O ?
%mor:   ex vt wh sfp.
*CHI:   ­ø¸Ó ­É ­É.
%mor:   ex vt vt.
*SIS:   ¬z§Q ¸Ü ­ø¸Ó ­É ­É, ¦P®I ©O ´N &ho3 # «¢«¢ ¯º.
%mor:   nnpp vt vt vt vt conj sfp advf ex ex vi.
*INV:   ©O ¥ó ­m «Y «} ©j©j &ga3 ¥»¨­ «Y ?
%mor:   det cl nn vf neg nn sfp advs vf.
*CHI:   ­ø «Y &a3, ¦P ¤@¼Ë &li4&li1 +/.
%mor:   neg vf sfp vt adj nnpp.
%exp:   Recording stops and then continues.
*INV:   «§ &a2 ?
%mor:   wh sfp.
*CHI:   ¦P &li4&li2 ¤@ +/.
%mor:   vt nnpp q.
*SIS:   ©O «× «Y «} Á¿ Ï &ga3 ?
%mor:   det cl vf neg vt nn sfp.
*INV:   &m3.
%mor:   ex.
*CHI:   ©O «× ©O &e3 ¦P +/.
%mor:   det cl sfp ex prep.
*SIS:   ©O «× ³£ Á¿ ±o &ga4 ?
%mor:   det cl advf vt ctc sfp.
*INV:   &la4, ­ø ¦n ¤@»ô Á¿ Ï, ¤@ ¤H Á¿ ¤@ ¥y ¦n ÉN ?
%mor:   ex neg adj advs vt nn q cl vt q cl adj neg.
*CHI:   ©O «× ©O, &e6 ¦P &li4&li2 ¤@¼Ë <±ø ¸È &a3> [>].
%mor:   det cl sfp ex vt nnpp adj cl nn sfp.
*SIS:   <«Y «} ©O «×> ³£ [<] +...
%mor:   vf neg det cl advf.
*SIS:   "Kitty" ©j©j ©O «× «Y «} ³£ Á¿ ±o &ga3 ?
%mor:   nnpp nn det cl vf neg advf vt ctc sfp.
*INV:   §A ¦ı«Y ­ø ¾p &deui2 ®I ¥h ³£ Á¿ ¨ì &ga3 &la3.
%mor:   nnpr advs neg aux vt prt dir advf vt ctc sfp sfp.
*INV:   Ê\ ³£ Å¥ ¨ì &ga3 &la3.
%mor:   nnpr advf vt ctc sfp sfp.
*CHI:   "Kitty" ©j©j &a4 +/.
%mor:   nnpp nn sfp.
*SIS:   &o3, ­ì¨Ó «Y Ëİ !
%mor:   ex advs vf advs.
*INV:   ¨ì Ê\ Á¿ &la3, ¨ì Ê\ Á¿ &la3.
%mor:   vt nnpr vt sfp vt nnpr vt sfp.
*CHI:   °µ ÉA # xxx ©O «× +/.
%mor:   vt wh det cl.
*SIS:   0 [=! sings to the recorder].
*SIS:   0 [=! laughs].
*CHI:   0 [=! laughs].
*CHI:   °µ ÉA Ê\ ©O «× ©O &e6 +...
%mor:   vt wh nnpr det cl sfp ex.
*SIS:   ¶À­¸ÂE °Û &ge3 ©O ­º.
%mor:   nnpp vt sfp det cl.
*CHI:   ©O «× ¶À­¸ÂE.
%mor:   det cl nnpp.
*SIS:   0 [=! sings].
*CHI:   0 [=! sings].
%exp:   The child joins her sister to sing the song "¶À­¸ÂE".
*INV:   ÂI ®A ?
%mor:   wh sfp.
*INV:   ±ø ¸È ÂI +...
%mor:   cl nn wh.
*INV:   &ei3, §A ­Ú Ê\ Á¿ úï Ï ¥ı.
%mor:   ex nnpr prep nnpr vt prt nn advf.
*CHI:   ©O «× ©O +...
%mor:   det cl sfp.
*INV:   §A ­ø ¦n ¥X Án &dzi6, ­ø ¦n ¥X Án &dzi6.
%mor:   nnpr neg adj dir nn advs neg adj dir nn advs.
*CHI:   ©O «× ©O, ©O «× ©O &e6 &le1 &e6 ·| &e6 ¤@¼Ë ±ø ¸È # &a3 ##.
%mor:   det cl sfp det cl sfp ex ex ex aux ex adj cl nn sfp.
*CHI:   &li4&li1 ¤@¼Ë ±ø ¸È &e6 ¤@¼Ë &li4&li1 ±ø ¸È # ­m &a3.
%mor:   nnpp adj cl nn ex adj nnpp cl nn nn sfp.
%exp:   The child's sister sings while the child is speaking.
*INV:   &hai3, ±ğ «Y, &la4, ¦]¬° ©j©j +...
%mor:   ex advf vf ex advs nn.
*CHI:   «u–ï.
%mor:   ex.
*INV:   ©j©j µÛ §¹ ­ø •Ú µÛ «} +...
%mor:   nn vt vi neg adj vt neg.
*INV:   §A •Ú µÛ «} §A µÛ &lo1.
%mor:   nnpr adj vt neg nnpr vt sfp.
*SIS:   «u–ï, ¼Ã ÷.
%mor:   ex vt asp.
*INV:   ©ú ­ø ©ú¥Õ &a3 ?
%mor:   vt neg vt sfp.
*CHI:   §Ú •Ú µÛ &a1 &ma3, §Ú •Ú &a1 &ma3.
%mor:   nnpr adj vt sfp sfp nnpr adj sfp sfp.
*INV:   &haak3, §A ¦Ó®a ¦³ ÉN µÛ &a1 ?
%mor:   ex nnpr advs vf neg vt sfp.
*CHI:   ¨È²ï ­ø •Ú, §Ú •Ú &a1 &ma3.
%mor:   nnpp neg adj nnpr adj sfp sfp.
*INV:   «Y &lo1, Ê\ ¤j ­Ó ÷ ­ø •Ú «} §A µÛ &lo1.
%mor:   vf sfp nnpr adj cl asp neg adj neg nnpr vt sfp.
*CHI:   ©O «× <xxx> [>] +/.
%mor:   det cl.
*SIS:   <xxx> [<].
*CHI:   ­ø «Y &a3, ©O «× §Ú •Ú &a3.
%mor:   neg vf sfp det cl nnpr adj sfp.
*SIS:   0 [=! sings].
*CHI:   <©O «×, ©O «×> [/] ©O «× §Ú ª¨ª¨ °±¨®³õ &a3 §Ú ª¨ª¨.
%mor:   det cl det cl det cl nnpr nn nnloc sfp nnpr nn.
*SIS:   0 [=! sings].
*INV:   «Y «} ©O ¬[  &a3 ?
%mor:   vf neg det cl sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*SIS:   0 [=! sings].
*INV:   §A §¤ Ãä«× &a3 ?
%mor:   nnpr vt wh sfp.
*CHI:   §Ú §¤ # ©O «× &a3.
%mor:   nnpr vt det cl sfp.
%com:   The child's sister sings throughout the conversation between the investigator and the child.
*INV:   ®a©j ©O ?
%mor:   nn sfp.
*CHI:   ©j©j ºN ¦í ¬[ ¨®  &lo1.
%mor:   nn vt asp cl nn sfp.
*INV:   0 [=! giggles].
*INV:   ¬[ ¨® §Ö ­ø §Ö  &ga3  ¶} ±o ?
%mor:   cl nn adj neg adj sfp vt ctc.
*CHI:   &e6.
%mor:   ex.
*SIS:   0 [=! sings].
*INV:   «Y «} ¦n §Ö &ga3 ?
%mor:   vf neg advi adj sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*CHI:   ª¨ª¨ ­ø «Y # ¦n §Ö &ga3, ª¨ª¨ &e6 ºCºC &ga3 &la3.
%mor:   nn neg vf advi adj sfp nn ex advm sfp sfp.
*SIS:   0 [=! sings].
*INV:   «Y «} ®a©j ¥ó ®ÕªA &a3 ?
