@Begin
@Name of CHI:          Yiu Chun-li
*CHI:   &e1 &e1.
%mor:   ex ex.
*INV:   &seu4 ÷ ¸¨ ‘Á.
%mor:   vt asp dir dir.
*INV:   ¦n ÉN Ú» &a3 Ëİ¼Ë ?
%mor:   adj neg vt sfp advs.
%com:   pause.
*INV:   §Ú’] ª± úï ¤½¥J &la1 ¤£¦p.
%mor:   nnpr vt prt nn sfp advs.
*CHI:   ­ø ¦n &la1.
%mor:   neg adj sfp.
*INV:   ¦³ ÉA ¦nª± ®A ü¶ ¦í °¦ §¨ ?
%mor:   vf wh adj sfp vt asp cl nn.
*CHI:   &m6.
%mor:   ex.
*INV:   ©O ø «} ­ø ¾p ª§ &lo1, &la4, ¤@ ¤H ¦³ ¤@ °¦ &laak3.
%mor:   det cl neg neg aux vt sfp ex q cl vf q cl sfp.
*INV:   Ãä °¦ «Y Ãä ­Ó &ga3 ?
%mor:   wh cl vf wh cl sfp.
*CHI:   §Ú ©O °¦.
%mor:   nnpr det cl.
*INV:   ©O °¦ ¤j ï ©O ?
%mor:   det cl adj sfp sfp.
*INV:   ©O ­Ó ©O ?
%mor:   det cl sfp.
*INV:   ¥ş ³¡ ³£ §A &ge2 ÂI¸Ñ ?
%mor:   q cl advf nnpr sfp wh.
*INV:   ©O ¤@ °¦ ©O, §Ú ¦³ ­Ó ªB¤Í ©O ¦³ ¤@ °¦ ¶À ¦â &gu3 &wo3, ¦ı«Y Ê\ ¦n ¤j °¦ &gu3 &wo3, Ëİ ¤j °¦ &gu3 &wo3.
%mor:   det q cl sfp nnpr vf cl nn sfp vf q cl adj nn sfp sfp advs nnpr advi adj cl sfp sfp, advi adj cl sfp sfp.
*INV:   ¤j ¹L §A’] &wo3.
%mor:   adj com nnpr sfp.
*SIS:   &m6:.
%mor:   ex.
*INV:   Ê\ ¥s «§ ¦W &a3 ©O °¦ ?
%mor:   nnpr vt wh nn sfp det cl.
*CHI:   ©O °¦ ©O, ½¹½º.
%mor:   det cl sfp nn.
*INV:   ½¹½º &a4 ©O °¦ ¥s °µ ?
%mor:   nn sfp det cl vt vt.
*INV:   <©O °¦> [>] ­ø «Y ª¯ ‘Á &ga4 ?
%mor:   det cl neg vf nn sfp sfp.
*CHI:   <©O> [<] +/.
%mor:   det.
*SIS:   ©O ­Ó ¦W ©O, Ê\ ­Ó ¦W §Ú ¤µ¤é §ï &ga3.
%mor:   det cl nn sfp nnpr cl nn nnpr advs vt sfp.
*SIS:   ¥s°µ -: "Kitty" ©j©j.
%mor:   vt nnpp nn.
*INV:   «Y «§ ?
%mor:   vf sfp.
*SIS:   «Y &a3.
%mor:   vf sfp.
*INV:   Ê\ «Y ©j©j ‘Á ï «§ ?
%mor:   nnpr vf nn sfp sfp sfp.
*INV:   Ê\ «Y ¨k¥J ©w +/.
%mor:   nnpr vf nn conj.
*CHI:   ©O °¦ &a3.
%mor:   det cl sfp.
*INV:   <Ê\ ¨k¥J ©w ¤k¥J> [>] ‘Á &ga3 ?
%mor:   nnpr nn conj nn sfp sfp.
*INV:   §A Ú» ²M·¡.
%mor:   nnpr vt adj.
*CHI:   <"Kitty" ©j©j> [<].
%mor:   nnpp nn.
*SIS:   ¨k.
%mor:   nn.
*INV:   ÂI¸Ñ Ê\ «Y ¨k¥J &a3 ?
%mor:   wh nnpr vf nn sfp.
*CHI:   ¦]¬° Ê\ ©O °¦.
%mor:   advs nnpr det cl.
*CHI:   &i2 &i2 &i2.
%mor:   ex ex ex.
*INV:   &ei3, §A ¦]¦í ¶^ ¿Ë &a3 §A Ëİ¼Ë &dzaang4.
%mor:   ex nnpr vt verg prt sfp nnpr advs vt.
*CHI:   &m2 - .
%mor:   ex.
*CHI:   Â\ ö ©O «×.
%mor:   vd prep det cl.
*INV:   <ÂI¸Ñ> [>] Ê\ «Y ¨k¥J &a3 ?
%mor:   wh nnpr vf nn sfp.
*CHI:   <&m2 -> [<].
%mor:   ex.
*SIS:   Ê\ «Y ¨k¥J &a3, À¹ ¦í ©O ­Ó Ï «} «Y &lo1.
%mor:   nnpr vf nn sfp vt asp det cl nn neg vf sfp.
*INV:   «Y &laak3.
%mor:   vf sfp.
*CHI:   &e4&ja1, &e4&ja1.
%mor:   ex ex.
*SIS:   &e6: Ê\ ¥s °µ, Ê\ ¥s °µ +/.
%mor:   ex nnpr vt vt nnpr vt vt.
*INV:   ¥ÕÀY¨Ğ «Y «} &a3 ?
%mor:   nnpp vf neg sfp.
*SIS:   «Y &a3, «Y &a3.
%mor:   vf sfp vf sfp.
*SIS:   &em6, Ê\ ¥s °µ ©O, &em6 +/.
%mor:   ex nnpr vt vt sfp ex.
*INV:   ¥d©Ô«Î¥ø ¥ò ¦³ «§ ¤H °µ &ga3 ?
%mor:   nnpp advf vf wh nn vt sfp.
*INV:   <°£÷ ¥ÕÀY¨Ğ> [>].
%mor:   advs nnpp.
*CHI:   <&e1 &e1 §Ú xxx> [<].
%mor:   ex ex nnpr.
*SIS:   «Y ­^¤å ¦W ÉN ¤¤¤å ¦W &a3.
%mor:   vf adj nn neg adj nn sfp.
*SIS:   &em6 ©O, Ê\ ¥s°µ -: .
%mor:   ex sfp nnpr vt.
*INV:   ¨È"John".
%mor:   nnpp.
*SIS:   ¨È"John".
%mor:   nnpp.
*SIS:   Ëİ ©O ­Ó ©O, °¨õa ©O +/.
%mor:   advs det cl sfp nn sfp.
*INV:   "Peter".
%mor:   nnpp.
*SIS:   "Peter" &la3.
%mor:   nnpp sfp.
*INV:   &m3.
%mor:   ex.
*CHI:   &e1 &e1.
%mor:   ex ex.
*INV:   ¥d©Ô«Î¥ø Á¿ ÉAÏ &ga3 ¥­®É ?
%mor:   nnpp vt wh sfp advs.
*INV:   µ^±ß §Ú ¦³ ÉN Ú» &a3 ?
%mor:   advs nnpr vf neg vt sfp.
*INV:   §Ú ÉN Ú» &a3, ¸Ü §Ú Å¥ &a1.
%mor:   nnpr neg vt sfp vt nnpr vt sfp.
*SIS:   §Ú ÉN Ú» &a3.
%mor:   nnpr neg vt sfp.
*INV:   §A µ^±ß ¤S ÉN Ú» &a4 ?
%mor:   nnpr advs advf neg vt sfp.
*CHI:   ¦³.
%mor:   vf.
*INV:   §A ¦³ Ú» &a4 ?
%mor:   nnpr vf vt sfp.
*INV:   <§A> [>] Á¿ §Ú Å¥ &a1.
%mor:   nnpr vt nnpr vt sfp.
*SIS:   <Á¿ ¯º> [<].
%mor:   vt vi.
*CHI:   Á¿ ¯º.
%mor:   vt vi.
*CHI:   0 [=! grunts].
*SIS:   xxx.
*SIS:   &m2 ?
%mor:   ex.
*CHI:   &e2 - .
%mor:   ex.
*INV:   Ê\ ª± §¹ Ê\ ´N ·| ­Ú µf §A &ga3 &la3.
%mor:   nnpr vt advm nnpr advf aux vd prt nnpr sfp sfp.
*INV:   ©ñ ¾Ç §A +...
%mor:   vt nn nnpr.
*INV:   ªğ ¾Ç §A ´N ­Ú ©j©j À¹ &la1, ¦n ÉN &a3 ?
%mor:   dir nn nnpr advf prep nn vt sfp adj neg sfp.
*CHI:   ¦n &a3.
%mor:   adj sfp.
*INV:   ¦n &laak3, &la4, Ê\ ¸Ü ¦n &a3.
%mor:   adj sfp sfp nnpr vt adj sfp.
*INV:   §A ©ñ¾Ç ¤S ­Ú µf Ê\ À¹.
%mor:   nnpr vi advf vd prt nnpr vt.
*CHI:   &m2 - .
%mor:   ex.
*SIS:   xxx.
*SIS:   §Ú ©ñ¾Ç ­Ú §A À¹ &lo1.
%mor:   nnpr vi prep nnpr vt sfp.
*CHI:   §Ú ³£ ÉN ªğ ¾Ç.
%mor:   nnpr advf neg dir nn.
*SIS:   Ëİ §A «} À¹ ÀY&ku1 &lo1.
%mor:   advs nnpr neg vt nn sfp.
*INV:   <¦n &la1> [>], §A ªğ ¾Ç §A # ¤@ °} ¤§ &ma3.
%mor:   adj sfp nnpr dir nn nnpr q cl sfp sfp.
*CHI:   &m2 - .
%mor:   ex.
*INV:   Ëİ ©ñ¾Ç §A ¤S ¥i¥H §¨ ¦í ¦¨ ±ß &la3.
%mor:   advs vi nnpr advf aux vt asp q cl sfp.
*SIS:   §Ú ©ñ¾Ç ´N ½ü ¨ì §A À¹ &a1.
%mor:   nnpr vi advf vt vt nnpr vt sfp.
*CHI:   ¦n.
%mor:   adj.
*INV:   ¦n &la1.
%mor:   adj sfp.
*INV:   ªğ ¾Ç ¥ı, ¦Ó®a §A +...
%mor:   dir nn advf advs nnpr.
*INV:   ¦Ó®a §A ï.
%mor:   advs nnpr sfp.
*CHI:   &m2 - .
%mor:   ex.
*SIS:   ¦nÏ.
%mor:   ex.
*INV:   §¨ ¦í °¦ ¤â«ü.
%mor:   vt asp cl nn.
*INV:   ±o ­ø ±o &a3 ?
%mor:   ctc neg ctc sfp.
*INV:   «} ¦n µh &lo1, «Y «} &a3 ?
%mor:   neg advi adj sfp vf neg sfp.
*CHI:   &m3.
%mor:   ex.
*INV:   µh ­ø µh &a3 ?
%mor:   adj neg adj sfp.
*CHI:   ­ø µh &a3.
%mor:   neg adj sfp.
*INV:   ­ø µh &a4 ?
%mor:   neg adj sfp.
*INV:   §A °¦ ¤â«ü Ëİ µw &ga4 ?
%mor:   nnpr cl nn advi adj sfp.
*CHI:   &e1, §A ¤â«ü.
%mor:   ex nnpr nn.
*INV:   &m2 ?
%mor:   ex.
*INV:   §Ú ¤â«ü ÂI &a3 ?
%mor:   nnpr nn wh sfp.
*INV:   «u–ï, &beng2 &la3.
%mor:   ex adj sfp.
*CHI:   ¬y ¦å &a3.
%mor:   vt nn sfp.
*INV:   Ãä«× ¦³ &a3 ?
%mor:   wh vf sfp.
*INV:   §A §c §Ú &a4 ?
%mor:   nnpr vt nnpr sfp.
*CHI:   ©O ø §Ú ³Á¥Ö ï.
%mor:   det cl nnpr nn sfp.
*INV:   &m2 ?
%mor:   ex.
*CHI:   ©O ø &e3 ³Á¥Ö §Ú ­¹ ï.
%mor:   det cl ex nn nnpr vt sfp.
*INV:   &m3, ¦n ÉN ­¹ &ga3 ?
%mor:   ex adj neg vt sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
%com: pause.
*CHI:   °µ ÉAÏ ?
%mor:   vt wh.
*MOT:   xxx.
*CHI:   «§ ‘Á &a3 ?
%mor:   wh sfp sfp.
*INV:   §A ¹L ‘Á &la1, ¹L ‘Á &la1.
%mor:   nnpr dir dir sfp dir dir sfp.
*MOT:   Ê\’] ö «Î¥ø &a3, §Ú ·Q °µ ø Ï ³£ ­ø ±o.
%mor:   nnpr vf nnloc sfp nnpr vt vt cl nn advf neg ctc.
*INV:   0 [=! giggles].
*MOT:   «Y ¤µ´Â §A ‘Á •Ú &la3, §Ú ¥i¥H °µ µf ø Ï.
%mor:   vf advs nnpr dir adj sfp nnpr aux vt prt cl nn.
*MOT:   ¦pªG ­ø «Y ©O, Ê\’] ¨â ­Ó ¤S ¥´¥æ &la1, ª§ Ï &la1, ·d·dÂí &la1.
%mor:   advs neg vf sfp nnpr q cl advf vi sfp vt nn sfp vi sfp.
*INV:   ³Ş &li4&li2 ¹L ‘Á &la1 ¤£¦p.
%mor:   ex nnpp dir dir sfp advs.
*INV:   §A ¹L ‘Á &a1.
%mor:   nnpr dir dir sfp.
%com:   pause.
*INV:   &la4, §¤ ¹L ‘Á.
%mor:   ex vi dir dir.
*SIS:   "Kitty" ©j©j §A ­¹ ­ø ­¹ &a3 ?
%mor:   nnpp nn nnpr vt neg vt sfp.
*INV:   §Ú ­ø ­¹ &a3.
%mor:   nnpr neg vt sfp.
*INV:   §A ­¹ &a1 §A ­¹ ±o &la3.
%mor:   nnpr vt sfp nnpr vt ctc sfp.
*INV:   §A ¥¼ ­¹ ¦­À\ «§ ?
%mor:   nnpr neg vt nn sfp.
*CHI:   0.
*INV:   §A ­¹ ÷ ¦­À\ ¥¼ &ga3 ?
%mor:   nnpr vt asp nn neg sfp.
*INV:   §A ­¹ ³Á¥Ö «Y «} &a3 ?
%mor:   nnpr vt nn vf neg sfp.
*SIS:   §Ú ¶¼ ¥¤.
%mor:   nnpr vt nn.
*INV:   §A ¶¼ ¥¤.
%mor:   nnpr vt nn.
*CHI:   §Ú ¶¼ ¥¤.
%mor:   nnpr vt nn.
*INV:   §A ¤S ¶¼ ¥¤.
%mor:   nnpr advf vt nn.
*SIS:   Ëİ §A ©O ?
%mor:   advs nnpr sfp.
*INV:   §Ú ­¹ ÷ -: ¤@ °¦ ºê.
%mor:   nnpr vt asp q cl nn.
*SIS:   ºê.
%mor:   nn.
*INV:   «Y &a3.
%mor:   vf sfp.
*SIS:   ºê ¶º.
%mor:   nn nn.
*INV:   ºê ©O, ¤@ °¦ ¤ã ¦í õ ø ©O.
%mor:   nn sfp q cl vt asp det cl sfp.
*MOT:   ­ø °O ±o ÷, ©¹ ¦~ ¦³ ­¹.
%mor:   neg vt ctc asp adj nn vf vt.
*CHI:   Ëİ¼Ë - ?
%mor:   advs.
*SIS:   &o5: .
%mor:   ex.
*INV:   «Y &a3.
%mor:   vf sfp.
*INV:   Ëİ +/.
%mor:   advs.
*SIS:   õ ø &a4 ?
%mor:   det cl sfp.
*INV:   xxx.
*CHI:   §Ú +...
%mor:   nnpr.
*INV:   ¨ì §A Á¿ &la3 ¦Ó®a.
%mor:   vt nnpr vt sfp advs.
*INV:   §A Á¿ ÷ ø ÉAÏ ¦Ü ±o &gaak3 ?
%mor:   nnpr vt asp cl wh advf ctc sfp.
*SIS:   ö Ãä«× Á¿ ?
%mor:   prep wh vt.
*INV:   §A ¸Ü §A ­¹ ºò ÉAÏ &a1 ?
%mor:   nnpr vt nnpr vt asp wh sfp.
*INV:   §A ¸Ü ­Ú Ê\ Å¥ &a1.
%mor:   nnpr vt prep nnpr vt sfp.
*SIS:   ö Ãä«× Á¿ &ga3 ?
%mor:   vf wh vt sfp.
*CHI:   ­¹ ºò »æ.
%mor:   vt asp nn.
*SIS:   &o5.
%mor:   ex.
*INV:   ­¹ ºò ´X ¦h »æ¤z &a3 ?
%mor:   vt asp wh adj nn sfp.
*SIS:   ©O «× ³£ ¦³ ±o Á¿ &ga4 ?
%mor:   det cl advf vf ctc vt sfp.
*CHI:   xxx.
*INV:   ´X ¦h &a3 ­¹ ºò ?
%mor:   wh adj sfp vt asp.
*SIS:   «Y «} ©O «× ³£ ¦³ ±o Á¿ ?
%mor:   vf neg det cl advf vf ctc vt.
*INV:   «Y &a3, ¥ª Ãä ¥k Ãä &a1 &ma3.
%mor:   vf sfp adj cl adj cl sfp sfp.
*SIS:   &o5.
%mor:   ex.
*INV:   &la4, §A, §A ö ©O Ãä Á¿, §A ö ©O Ãä Á¿, ¤@ ¤H ¤@ Ãä.
%mor:   ex nnpr nnpr prep det cl vt nnpr prep det cl vt q cl q cl.
*CHI:   ö # Ãä«× Á¿ ?
%mor:   vf wh vt.
*SIS:   &e6:, çÜ úï ¥ı úï.
%mor:   ex vt prt advf sfp.
*CHI:   çÜ úï ¥ı.
%mor:   vt prt advf.
*INV:   çÜ úï ¥ı, çÜ §¹ ¥¼ &a3 ?
%mor:   vt prt advf vt advm neg sfp.
*SIS:   &a1 ¥i ­ø ¥i¥H °Û ¤@ ­º ºq ­Ú Ê\ ©O «× Å¥ ?
%mor:   ex aux neg aux vt q cl nn prep nnpr det cl vt.
*INV:   ¦n &a3, ¦n &a3.
%mor:   adj sfp adj sfp.
*SIS:   &e6, °á ±o ­ø ±o &ga3 ?
%mor:   ex vt ctc neg ctc sfp.
*INV:   ±o.
%mor:   ctc.
*SIS:   °Û +...
%mor:   vt.
*INV:   <ÀH §A &la1> [>].
%mor:   vt nnpr sfp.
*SIS:   <°Û ¤S ±o> [<].
%mor:   vt advf ctc.
*INV:   ÉN ¿ù &la3.
%mor:   neg adj sfp.
*SIS:   &m4.
%mor:   ex.
*INV:   ÉAÏ ³£ ±o.
%mor:   wh advf ctc.
*SIS:   Ëİ §A ©O ?
%mor:   advs nnpr sfp.
*INV:   §Ú «} -: +...
%mor:   nnpr neg.
*INV:   §Ú «} Á¿ Ï &lo1.
%mor:   nnpr neg vt nn sfp.
*INV:   §Ú ¤@¸ô Á¿ Ï Ê\ «} ¤@¸ô Ëİ¼Ë # °O §C &lo1.
%mor:   nnpr advs vt nn nnpr neg advs advs vt dir sfp.
*SIS:   &m4, ¤p ¥Õ¨ß¨à ¤@ ¸õ ¤@ ¸õ ¤S ¤@ ¸õ.
%mor:   ex adj nn q vi q vi advf q vi.
*CHI:   ¤S ¤@ ¸õ ¤S ¤@ ¸õ.
%mor:   advf q vi advf q vi.
*CHI:   0 [=! giggles].
*SIS:   ª¯¥J ö Åw¼Ö¤Ñ¦a ´«.
%mor:   nn prep nnpp vt.
*SIS:   <ª¯> [>] +/.
%mor:   nn.
*CHI:   §Ú # <ö> [<] Åw¼Ö¤Ñ¦a ´«.
%mor:   nnpr prep nnpp vt.
*SIS:   ª¯¥J ö Åw¼Ö¤Ñ¦a ´«, ­ø «H.
%mor:   nn prep nnpp vt neg vt.
*CHI:   Åw¼Ö¤Ñ¦a ­ø «H.
%mor:   nnpp neg vt.
*SIS:   ª± ¸õ ªiªi «Y §Ú ¦P ¬z§Q ­ø¸Ó.
%mor:   vt vt nn vf nnpr vt nnpp ex.
*SIS:   0 [=! giggles].
*INV:   ¨ì §A &la3 &wo3.
%mor:   vt nnpr sfp sfp.
*SIS:   §Ú ö «Î¥ø ©O «Y ª± Åw¼Ö¤Ñ¦a +/.
%mor:   nnpr vf nnloc sfp vf vt nnpp.
@End

